1	1
2	3
3	1
4	3
5	3
6	3
7	3
8	4
9	4
10	4
11	4
12	2
13	4
14	2
15	2
16	1
17	2
18	4
19	1
20	2
21	4
22	4
23	3
24	3
25	1
26	4
27	4
28	1
29	2
30	4
31	4
32	1
33	3
34	1
35	4
36	2
37	2
38	3
39	3
40	4
41	2
42	4
43	2
44	2
45	4
46	4
47	4
48	5
49	3
50	4
51	3
52	4
53	4
54	3
55	4
56	2
57	3
58	3
59	1
60	2
61	4
62	3
63	3
64	3
65	2
66	2
67	5
68	4
69	4
70	3
71	2
72	1
73	1
74	4
75	1
76	3
77	4
78	4
79	3
80	3
81	3
82	2
83	1
84	4
85	1
86	1
87	1
88	3
89	1
90	4
91	1
92	3
93	2
94	3
95	4
96	4
97	1
98	1
99	2
100	4
101	2
102	3
103	2
104	4
105	1
106	4
107	2
108	3
109	4
110	3
111	4
112	1
113	5
114	2
115	2
116	1
117	1
118	1
119	3
120	3
121	2
122	2
123	1
124	1
125	4
126	3
127	2
128	3
129	1
130	2
131	1
132	4
133	4
134	4
135	2
136	3
137	4
138	3
139	2
140	4
141	2
142	1
143	4
144	1
145	3
146	3
147	3
148	5
149	4
150	4
151	2
152	3
153	4
154	2
155	4
156	4
157	3
158	3
159	3
160	4
161	2
162	2
163	4
164	1
165	2
166	4
167	1
168	1
169	4
170	4
171	4
172	4
173	2
174	3
175	4
176	3
177	4
178	2
179	3
180	1
181	4
182	2
183	5
184	2
185	2
186	4
187	3
188	4
189	1
190	3
191	4
192	4
193	1
194	4
195	3
196	4
197	3
198	1
199	3
200	3
201	2
202	2
203	4
204	2
205	4
206	4
207	5
208	4
209	3
210	4
211	3
212	2
213	1
214	2
215	4
216	1
217	3
218	2
219	1
220	3
221	4
222	2
223	1
224	4
225	2
226	4
227	4
228	2
229	2
230	5
231	3
232	3
233	2
234	2
235	3
236	1
237	1
238	4
239	3
240	2
241	1
242	3
243	2
244	3
245	1
246	1
247	3
248	1
249	2
250	3
251	2
252	4
253	1
254	2
255	4
256	3
257	4
258	3
259	1
260	2
261	1
262	1
263	4
264	4
265	3
266	3
267	2
268	2
269	2
270	1
271	4
272	1
273	2
274	2
275	5
276	4
277	2
278	4
279	1
280	2
281	3
282	4
283	2
284	3
285	1
286	4
287	1
288	3
289	2
290	3
291	4
292	5
293	3
294	4
295	4
296	2
297	4
298	4
299	2
300	4
