0.6379490779533261	0.030063031181861787	0.33198789086481206	0.0	-0.15948726948833153	1
0.6379490779533261	0.03006303118186108	0.3319878908648128	0.0	-0.15948726948833153	2
0.6889126943471617	0.03006303118186179	0.2810242744709764	0.0	-0.17222817358679043	3
0.5603453598810734	0.0	0.2810242744709764	0.1586303656479502	-0.1004287485582808	4
0.0	0.0	0.0	1.0	0.25	5
0.3770213469385233	0.0	0.0	0.6229786530614767	0.06148932653073835	6
0.6927718457827174	0.3072281542172825	0.0	0.0	-0.17319296144567936	7
0.0	0.6927718457827174	0.30722815421728245	0.0	0.0	8
0.0	0.0	0.0	1.0	0.25	9
0.9660658712966141	0.033934128703385996	0.0	0.0	-0.24151646782415354	10
0.668786537527559	0.331213462472441	0.0	0.0	-0.16719663438188975	11
0.6808590859174187	0.0	0.3191409140825813	0.0	-0.17021477147935468	12
0.9403363360876348	0.0	0.059663663912365175	0.0	-0.2350840840219087	13
0.0	0.0	0.0	1.0	0.25	14
0.9403363360876357	0.059663663912364356	0.0	0.0	-0.23508408402190892	15
0.8555381142692712	0.08369084936873172	0.0	0.060771036361997224	-0.1986917694768185	16
0.6199947876426272	0.21524804011269189	0.1647571722446809	0.0	-0.1549986969106568	17
0.40477895091793553	0.5062096922911397	0.023948774012177654	0.06506258277874716	-0.0849290920347971	18
0.46984153369668197	0.5062096922911405	0.023948774012177657	0.0	-0.11746038342417049	19
0.5562340035197828	0.01113148846491004	0.06057271331102424	0.37206179470428286	-0.046043052203874966	20
0.0	0.0	1.0	0.0	0.0	21
0.9651607149220148	0.03483928507798513	0.0	0.0	-0.2412901787305037	22
0.0	0.0	0.0	1.0	0.25	23
0.5872432174180789	0.4127567825819211	0.0	0.0	-0.14681080435451974	24
0.0	0.0	0.0	1.0	0.25	25
0.63144525761574	0.0	0.36855474238425995	0.0	-0.157861314403935	26
0.0	1.0	0.0	0.0	0.0	27
0.09464926547747887	0.0	0.9053507345225211	0.0	-0.023662316369369718	28
0.3657037760630805	0.5483803512024025	0.08591587273451694	0.0	-0.09142594401577013	29
0.0	0.0	0.0	1.0	0.25	30
0.9859995423657577	0.0	0.014000457634242243	0.0	-0.24649988559143943	31
0.0	0.0	1.0	0.0	0.0	32
0.8579876603767417	0.0	0.021924826603176958	0.12008751302008146	-0.18447503683916505	33
0.8579876603767416	0.0	0.021924826603176954	0.12008751302008146	-0.18447503683916502	34
0.9134412813242222	0.0	0.021924826603176954	0.06463389207260087	-0.21220184731290534	35
0.4067964643239179	0.483306772057382	0.05545362094748057	0.054443142671219504	-0.0880883304131746	36
0.5742567334288363	0.0	0.0	0.42574326657116374	-0.037128366714418146	37
0.0	0.0	0.0	1.0	0.25	38
0.5384546092260555	0.4615453907739435	1.0183032560847104e-15	0.0	-0.13461365230651387	39
0.38585184960940766	0.0	0.6141481503905923	0.0	-0.09646296240235191	40
0.05633165653163927	0.49975516242840917	0.4439131810399516	0.0	-0.01408291413290981	41
0.04033810948173669	0.07626886556419019	0.0	0.8833930249540731	0.21076372886808412	42
0.5371211005762977	0.0	0.4628788994237023	0.0	-0.13428027514407442	43
0.5371211005762976	0.4411295097128606	0.02174938971084176	0.0	-0.1342802751440744	44
0.14836993740453727	0.48307532021120275	0.36855474238425995	0.0	-0.037092484351134325	45
0.7345308945686071	1.1941633535156717e-15	0.17895712509084077	0.08651198034055095	-0.16200472855701403	46
0.0	0.7662003425089209	0.2337996574910791	0.0	6.938893903907228e-18	47
0.36855474238425917	0.21379641016882614	0.0	0.4176488474469146	0.012273526265663859	48
0.09052148850992998	0.0	0.0	0.9094785114900701	0.20473925574503501	49
0.36210914028466545	0.0	0.567552727400148	0.07033813231518661	-0.07294275199236971	50
0.794332853326042	0.05924800209403084	0.14641914457992714	0.0	-0.1985832133315105	51
0.0	0.09052148850992997	0.1575092748010821	0.7519692366889879	0.18799230917224696	52
0.21683550827133238	0.0	0.0	0.7831644917286675	0.1415822458643338	53
0.8820410810346234	2.3385272570089926e-16	0.04578493135906467	0.07217398760631166	-0.20246677335707794	54
0.21683550827133213	0.0	0.0	0.7831644917286678	0.1415822458643339	55
0.8820410810346234	0.08216771456027841	0.03579120440509817	0.0	-0.22051027025865585	56
0.5260252996895021	0.0	0.0	0.47397470031049793	-0.013012649844751034	57
0.4854804933798827	0.5057860170974152	0.008733489522702151	0.0	-0.12137012334497067	58
0.07191382860240267	0.05149622911915014	0.8765899422784472	0.0	-0.017978457150600674	59
1.0	0.0	0.0	0.0	-0.25	60
