41	1
169	4
199	1
201	4
209	4
331	4
336	1
354	1
368	1
380	4
485	1
490	4
514	1
603	1
620	1
628	1
629	1
630	1
631	1
632	2
633	1
634	1
637	1
638	3
639	1
640	1
641	1
642	3
644	1
645	1
648	1
649	2
650	1
651	2
652	1
653	1
654	1
664	1
681	1
710	1
731	2
736	1
752	1
770	4
774	1
777	1
800	1
825	4
831	4
845	2
862	1
875	1
881	1
882	1
1012	1
1065	4
1069	2
1095	4
1154	1
1157	1
1160	1
1184	1
1223	2
1252	1
1257	1
1264	4
1266	4
1289	1
1298	1
1312	1
1326	1
1330	1
1335	2
1362	1
1416	4
1423	1
1506	1
1514	2
1522	1
1556	1
1568	3
1576	1
1595	3
1596	2
1597	2
1598	3
1599	3
1600	3
1601	2
1603	2
1605	3
1606	4
1607	2
1608	3
1609	2
1611	2
1612	2
1613	3
1614	2
1615	2
1616	3
1617	3
1618	2
1619	2
1621	2
1626	1
1636	4
1653	1
1692	4
1747	1
1765	1
1776	1
1812	1
1823	1
1824	1
1827	1
1838	1
1839	1
1847	1
1930	1
1934	4
1944	3
1963	1
1982	1
2001	1
2024	1
2065	2
2087	2
2141	2
2143	4
2173	2
2182	1
2189	4
2233	1
2251	1
2258	1
2267	3
2269	1
2278	2
2280	2
2281	2
2291	3
2292	3
2294	2
2296	3
2297	3
2298	3
2299	2
2300	1
2301	3
2302	1
2303	3
2304	3
2305	1
2308	3
2309	3
2310	3
2311	3
2314	2
2315	1
2316	2
2317	3
2318	2
2332	1
2338	4
2347	1
2361	1
2435	1
2446	4
2447	1
2459	1
2488	1
2493	1
2494	1
2545	1
2552	2
2564	1
2570	1
2672	1
2699	1
2711	1
2713	2
2728	3
2733	2
2743	2
2758	4
2771	1
2789	1
2798	4
2800	1
2805	1
2850	2
2894	1
2913	1
2953	3
2977	1
2982	1
2994	1
3031	4
3037	2
3041	2
3068	1
3079	1
3093	1
3094	1
3097	4
3143	1
3151	4
3155	1
3162	1
3163	4
3166	1
3176	4
3183	1
3313	1
3329	1
3405	1
3417	1
3423	4
3453	1
3472	1
3476	1
3510	1
3548	1
3550	1
3580	1
3604	1
3622	3
3658	1
3666	1
3672	1
3677	4
3706	1
3722	2
3723	2
3732	1
3738	1
3745	1
3798	1
3804	1
3816	1
3859	1
3891	1
3893	1
3939	1
3953	2
3974	2
4029	1
4033	1
4047	1
4052	1
4123	1
4160	1
4186	1
4189	1
4263	1
4270	1
4284	4
4307	1
4310	4
4327	1
4328	1
4335	4
4337	1
4397	1
4409	2
4413	1
4452	2
4514	1
4517	4
4518	4
4520	4
4522	4
4545	1
4562	1
4563	1
4576	4
4579	4
4580	4
4592	4
4597	1
4599	1
4602	1
5344	2
5427	2
5510	4
6118	1
6123	3
6169	3
6331	2
6405	1
6439	2
6495	4
6519	1
6667	3
6713	3
6744	1
7028	2
7289	1
7690	4
8121	1
8381	1
8391	1
8520	1
8661	1
8693	1
8849	1
9072	4
9425	2
9476	2
9513	1
9611	1
9823	2
10089	2
10257	3
10273	1
10297	1
10592	1
10624	1
10713	2
10714	4
10717	2
10719	2
10722	1
10725	3
10726	4
10727	2
10728	2
10730	1
10731	4
10755	1
10915	1
10927	1
