0	0.014881369039766284
1	0.01618233160134018
2	0.013958317939541644
3	0.05171563794981029
4	0.014881369039766284
5	0.011018313844912425
6	0.013242342426501644
7	0.01840632039728341
8	0.011734291844598657
9	0.007187489975444987
10	0.008209282466078006
11	1.585570554811245e-17
12	0.01840632039728341
13	0.05171563794981029
14	0.014881369039766284
15	0.013958317939541644
16	0.05171563794981029
17	0.01840632039728341
18	0.006998693968830327
19	0.05171563794981029
20	0.013958317939541644
21	0.05171563794981029
22	0.05171563794981029
23	0.014881369039766284
24	0.01840632039728341
25	0.01840632039728341
26	0.01618233160134018
27	0.05171563794981029
28	0.05171563794981029
29	0.011734291844598657
30	0.01840632039728341
31	0.01840632039728341
32	0.012162740144029707
33	0.00951025953302925
34	0.01840632039728341
35	0.0005032461668747204
36	0.01840632039728341
37	4.167083287383237e-05
38	0.01618233160134018
39	0.009938708720551997
40	0.05171563794981029
41	0.013242342426501644
42	0.05171563794981029
43	0.05171563794981029
