0.7955077786129672	0.08522833096542681	0.11926389042160616	0.0	0.0	-0.15910155572259344	1
0.0	0.0	0.2444830119292246	0.7110614209584384	0.04445556711233707	0.008891113422467423	2
0.6858738688866333	0.22178634103304284	1.9072734607344174e-16	0.0	0.09233979008032368	-0.11870681576126192	3
0.0	0.0	1.0	0.0	0.0	0.0	4
0.0	0.03976586983143603	0.960234130168564	0.0	0.0	0.0	5
0.0	0.0	1.0	0.0	0.0	0.0	6
0.0	0.0	0.3116406535763762	0.5086429885364616	0.17971635788716217	0.03594327157743242	7
0.0	0.009221668520796596	0.0	0.9907783314792035	0.0	0.0	8
0.007612753657056905	0.1331086219409636	0.0	0.8249734985055708	0.0343051258964089	0.005338474447870389	9
0.0	0.5475792689035325	0.01864753429234041	0.4337731968041272	0.0	1.1102230246251566e-17	10
0.0	0.3439311278301301	0.4512841184142325	0.20478475375563726	0.0	0.0	11
0.012705939208422478	0.2274249667622018	0.32927477605586286	0.3707919154147957	0.059802402558717056	0.00941929267005892	12
0.0	0.0	0.0	1.0	0.0	0.0	13
0.3280229177476253	0.4067539715059592	0.018060155753782586	0.0	0.2471629549926328	-0.016171992550998514	14
0.1347355036083249	0.7987157990654988	2.0197644014971543e-16	0.033274348663088066	0.033274348663088066	-0.02029223098904736	15
1.0	0.0	0.0	0.0	0.0	-0.2	16
0.04569108092958782	0.9308345040628067	0.015573535934407318	0.007900879073198188	0.0	-0.009138216185917562	17
0.0	0.024874966011867637	0.015663151593916753	0.9594618823942157	0.0	0.0	18
1.0	0.0	0.0	0.0	0.0	-0.2	19
0.0	0.9522418991437716	0.0	0.0	0.04775810085622855	0.00955162017124571	20
0.0	0.05652781017537493	0.0	0.8869443796492501	0.05652781017537493	0.01130556203507498	21
0.0	0.0	0.7948222986830381	0.20517770131696192	0.0	-5.551115123125783e-18	22
0.0	0.5384951984049349	0.323748689159083	0.13775611243598213	0.0	1.1102230246251566e-17	23
0.0	0.08335349645476994	0.26036419756273443	0.4988135083308692	0.15746879765162652	0.03149375953032528	24
0.6234029559908781	0.15064595861912133	0.12619437749230966	0.0	0.09975670789769088	-0.10472924961863746	25
0.17006391416407846	0.0	0.017014655090228047	0.8129214307456936	0.0	-0.03401278283281568	26
0.0	0.0	0.0	1.0	0.0	0.0	27
0.978474400524704	0.021525599475295806	9.907797292109408e-17	0.0	0.0	-0.1956948801049408	28
0.0	1.0	0.0	0.0	0.0	0.0	29
0.0	0.1571279617918905	0.34288958119459306	0.3992310060245428	0.10075145098897362	0.02015029019779472	30
0.014923064857776273	0.35316913710527403	0.025730913647853817	0.4648302470258025	0.14134663736329336	0.025284714501103422	31
0.7257999574709367	0.0	0.27420004252906327	0.0	0.0	-0.14515999149418735	32
0.0	0.0	1.0	0.0	0.0	0.0	33
0.7187426633253414	0.0	0.05378586720307192	0.10541794025841135	0.12205352921317537	-0.11933782682243321	34
0.0792596890626617	0.0	0.012514428220194227	0.8646731060216332	0.04355277669551087	-0.007141382473430169	35
0.08309316095128423	0.6741958193390705	0.05630308099917223	0.0	0.18640793871047318	0.020662955551837787	36
0.15547212784679024	0.5670514483132044	0.23387212187881024	0.0	0.04360430196119512	-0.02237356517711902	37
